cohort,period,n_users,n_active_users,revenue,retention,cohort_age,age
2020-12-01,2022-12-01,6,3,15.183213492627187,0.5,24,730
2021-01-01,2021-01-01,201,201,961.9465261922992,1.0,0,699
2021-01-01,2021-02-01,201,93,506.1658334228279,0.4626865671641791,1,699
2021-01-01,2021-03-01,201,18,58.54556805183626,0.08955223880597014,2,699
2021-01-01,2021-04-01,201,30,104.3953211124335,0.14925373134328357,3,699
2021-01-01,2021-05-01,201,46,157.10443387937886,0.22885572139303484,4,699
2021-01-01,2021-06-01,201,6,30.64408072487617,0.029850746268656716,5,699
2021-01-01,2021-07-01,201,12,31.416012761168822,0.05970149253731343,6,699
2021-01-01,2021-08-01,201,21,77.02133033246702,0.1044776119402985,7,699
2021-01-01,2021-09-01,201,70,413.03845025210336,0.3482587064676617,8,699
2021-01-01,2021-10-01,201,54,269.7169004160853,0.26865671641791045,9,699
2021-01-01,2021-11-01,201,56,256.25847312560063,0.27860696517412936,10,699
2021-01-01,2021-12-01,201,67,334.72330311994716,0.3333333333333333,11,699
2021-01-01,2022-01-01,201,70,520.6771881297506,0.3482587064676617,12,699
2021-01-01,2022-02-01,201,48,206.836843241886,0.23880597014925373,13,699
2021-01-01,2022-03-01,201,14,48.07716040268258,0.06965174129353234,14,699
2021-01-01,2022-04-01,201,14,53.34694574402765,0.06965174129353234,15,699
2021-01-01,2022-05-01,201,28,112.46669849979682,0.13930348258706468,16,699
2021-01-01,2022-06-01,201,4,10.794425425655257,0.01990049751243781,17,699
2021-01-01,2022-07-01,201,2,2.868358974838308,0.009950248756218905,18,699
2021-01-01,2022-08-01,201,19,64.86780795752567,0.0945273631840796,19,699
2021-01-01,2022-09-01,201,42,273.7565412955425,0.208955223880597,20,699
2021-01-01,2022-10-01,201,40,123.40166840000674,0.19900497512437812,21,699
2021-01-01,2022-11-01,201,37,183.19860779796556,0.18407960199004975,22,699
2021-01-01,2022-12-01,201,52,340.66010980607945,0.25870646766169153,23,699
2021-02-01,2021-02-01,164,164,428.46541987766096,1.0,0,668
2021-02-01,2021-03-01,164,20,64.82591962238016,0.12195121951219512,1,668
2021-02-01,2021-04-01,164,32,123.01368499885432,0.1951219512195122,2,668
2021-02-01,2021-05-01,164,34,187.7715945326158,0.2073170731707317,3,668
2021-02-01,2021-06-01,164,7,19.762813460051074,0.042682926829268296,4,668
2021-02-01,2021-07-01,164,4,16.68893707159038,0.024390243902439025,5,668
2021-02-01,2021-08-01,164,18,88.55714321056857,0.10975609756097561,6,668
2021-02-01,2021-09-01,164,54,308.4737592388713,0.32926829268292684,7,668
2021-02-01,2021-10-01,164,55,285.4053103884173,0.3353658536585366,8,668
2021-02-01,2021-11-01,164,48,262.11542650586347,0.2926829268292683,9,668
2021-02-01,2021-12-01,164,64,364.83110069371634,0.3902439024390244,10,668
2021-02-01,2022-01-01,164,65,433.0097248971025,0.39634146341463417,11,668
2021-02-01,2022-02-01,164,51,263.00670655995674,0.31097560975609756,12,668
2021-02-01,2022-03-01,164,12,24.21980515357628,0.07317073170731707,13,668
2021-02-01,2022-04-01,164,14,84.20641829876752,0.08536585365853659,14,668
2021-02-01,2022-05-01,164,18,56.51074804461314,0.10975609756097561,15,668
2021-02-01,2022-06-01,164,5,20.133616807813112,0.03048780487804878,16,668
2021-02-01,2022-07-01,164,7,29.82962537701452,0.042682926829268296,17,668
2021-02-01,2022-08-01,164,19,77.01912785935241,0.11585365853658537,18,668
2021-02-01,2022-09-01,164,41,231.08188299680953,0.25,19,668
2021-02-01,2022-10-01,164,44,260.61625985348644,0.2682926829268293,20,668
2021-02-01,2022-11-01,164,33,179.62391027670606,0.20121951219512196,21,668
2021-02-01,2022-12-01,164,45,223.38853830533898,0.27439024390243905,22,668
2021-03-01,2021-03-01,500,500,147.6894431069903,1.0,0,640
2021-03-01,2021-04-01,500,103,358.9194024254143,0.206,1,640
2021-03-01,2021-05-01,500,124,470.78975564744235,0.248,2,640
2021-03-01,2021-06-01,500,22,75.0503580104204,0.044,3,640
2021-03-01,2021-07-01,500,18,47.80934684432474,0.036,4,640
2021-03-01,2021-08-01,500,57,150.70432509639573,0.114,5,640
2021-03-01,2021-09-01,500,164,814.855345529764,0.328,6,640
2021-03-01,2021-10-01,500,170,916.1356746042057,0.34,7,640
2021-03-01,2021-11-01,500,123,616.0042086766209,0.246,8,640
2021-03-01,2021-12-01,500,178,1028.5137743980429,0.356,9,640
2021-03-01,2022-01-01,500,201,1337.6638069264643,0.402,10,640
2021-03-01,2022-02-01,500,153,632.9803615446764,0.306,11,640
2021-03-01,2022-03-01,500,41,164.85982709156937,0.082,12,640
2021-03-01,2022-04-01,500,55,156.45155666232844,0.11,13,640
2021-03-01,2022-05-01,500,78,256.37491017608664,0.156,14,640
2021-03-01,2022-06-01,500,14,36.66976757093109,0.028,15,640
2021-03-01,2022-07-01,500,16,39.08432767702071,0.032,16,640
2021-03-01,2022-08-01,500,45,164.26456207679158,0.09,17,640
2021-03-01,2022-09-01,500,130,580.850240292473,0.26,18,640
2021-03-01,2022-10-01,500,118,509.3835929734811,0.236,19,640
2021-03-01,2022-11-01,500,89,404.33268568122213,0.178,20,640
2021-03-01,2022-12-01,500,130,705.508926262217,0.26,21,640
2021-04-01,2021-04-01,141,141,64.78591253280857,1.0,0,609
2021-04-01,2021-05-01,141,45,162.23644680699664,0.3191489361702128,1,609
2021-04-01,2021-06-01,141,6,17.751036721251644,0.0425531914893617,2,609
2021-04-01,2021-07-01,141,4,13.925895955745453,0.028368794326241134,3,609
2021-04-01,2021-08-01,141,19,42.36005110305505,0.1347517730496454,4,609
2021-04-01,2021-09-01,141,46,196.64189726747227,0.3262411347517731,5,609
2021-04-01,2021-10-01,141,40,192.66086072963338,0.28368794326241137,6,609
2021-04-01,2021-11-01,141,35,119.84046795341042,0.24822695035460993,7,609
2021-04-01,2021-12-01,141,54,267.5980121477165,0.3829787234042553,8,609
2021-04-01,2022-01-01,141,50,318.8996230865592,0.3546099290780142,9,609
2021-04-01,2022-02-01,141,38,193.10713986720944,0.2695035460992908,10,609
2021-04-01,2022-03-01,141,11,31.24306015777322,0.07801418439716312,11,609
2021-04-01,2022-04-01,141,15,61.65415846545345,0.10638297872340426,12,609
2021-04-01,2022-05-01,141,21,86.07044358368307,0.14893617021276595,13,609
2021-04-01,2022-06-01,141,7,22.325686461219302,0.04964539007092199,14,609
2021-04-01,2022-07-01,141,0,0.0,0.0,15,609
2021-04-01,2022-08-01,141,11,38.560539057939806,0.07801418439716312,16,609
2021-04-01,2022-09-01,141,34,184.63094661830127,0.24113475177304963,17,609
2021-04-01,2022-10-01,141,31,155.86938955744944,0.2198581560283688,18,609
2021-04-01,2022-11-01,141,27,143.34196403931026,0.19148936170212766,19,609
2021-04-01,2022-12-01,141,34,177.70616358133898,0.24113475177304963,20,609
2021-05-01,2021-05-01,122,122,122.7700683947057,1.0,0,579
2021-05-01,2021-06-01,122,4,10.573466073187983,0.03278688524590164,1,579
2021-05-01,2021-07-01,122,4,20.903930589762748,0.03278688524590164,2,579
2021-05-01,2021-08-01,122,12,56.25132666188344,0.09836065573770492,3,579
2021-05-01,2021-09-01,122,40,189.9540010026379,0.32786885245901637,4,579
2021-05-01,2021-10-01,122,36,174.36662274099962,0.29508196721311475,5,579
2021-05-01,2021-11-01,122,29,147.1080448521438,0.23770491803278687,6,579
2021-05-01,2021-12-01,122,41,229.31599832110345,0.3360655737704918,7,579
2021-05-01,2022-01-01,122,51,276.56962537514653,0.4180327868852459,8,579
2021-05-01,2022-02-01,122,34,152.5253709418105,0.2786885245901639,9,579
2021-05-01,2022-03-01,122,9,26.468841888401975,0.07377049180327869,10,579
2021-05-01,2022-04-01,122,8,15.486170817347988,0.06557377049180328,11,579
2021-05-01,2022-05-01,122,21,81.84240529371395,0.1721311475409836,12,579
2021-05-01,2022-06-01,122,0,0.0,0.0,13,579
2021-05-01,2022-07-01,122,3,10.563647382736843,0.02459016393442623,14,579
2021-05-01,2022-08-01,122,10,27.119198796205474,0.08196721311475409,15,579
2021-05-01,2022-09-01,122,33,144.70901896892684,0.27049180327868855,16,579
2021-05-01,2022-10-01,122,27,132.5652342394931,0.22131147540983606,17,579
2021-05-01,2022-11-01,122,25,118.87588713174148,0.20491803278688525,18,579
2021-05-01,2022-12-01,122,27,143.98274560917056,0.22131147540983606,19,579
2021-06-01,2021-06-01,297,297,38.97836256342144,1.0,0,548
2021-06-01,2021-07-01,297,13,53.32354002911026,0.04377104377104377,1,548
2021-06-01,2021-08-01,297,39,148.65317585333366,0.13131313131313133,2,548
2021-06-01,2021-09-01,297,125,690.0295902564268,0.4208754208754209,3,548
2021-06-01,2021-10-01,297,113,584.1752695055326,0.38047138047138046,4,548
2021-06-01,2021-11-01,297,102,485.13675970793525,0.3434343434343434,5,548
2021-06-01,2021-12-01,297,127,761.4532971671384,0.4276094276094276,6,548
2021-06-01,2022-01-01,297,137,861.6119571947409,0.4612794612794613,7,548
2021-06-01,2022-02-01,297,88,425.99814126205894,0.2962962962962963,8,548
2021-06-01,2022-03-01,297,20,44.8952999620337,0.06734006734006734,9,548
2021-06-01,2022-04-01,297,23,76.15639792258682,0.07744107744107744,10,548
2021-06-01,2022-05-01,297,42,161.05643642787518,0.1414141414141414,11,548
2021-06-01,2022-06-01,297,8,15.596475217935964,0.026936026936026935,12,548
2021-06-01,2022-07-01,297,7,20.172550405509774,0.02356902356902357,13,548
2021-06-01,2022-08-01,297,32,107.98071440204166,0.10774410774410774,14,548
2021-06-01,2022-09-01,297,86,410.3583710011462,0.2895622895622896,15,548
2021-06-01,2022-10-01,297,75,370.6830948373858,0.25252525252525254,16,548
2021-06-01,2022-11-01,297,56,265.89249700584537,0.18855218855218855,17,548
2021-06-01,2022-12-01,297,81,480.52287320133735,0.2727272727272727,18,548
2021-07-01,2021-07-01,327,327,89.950961899201,1.0,0,518
2021-07-01,2021-08-01,327,50,193.79068135816962,0.1529051987767584,1,518
2021-07-01,2021-09-01,327,132,733.4410835852987,0.4036697247706422,2,518
2021-07-01,2021-10-01,327,129,762.4376437290725,0.3944954128440367,3,518
2021-07-01,2021-11-01,327,118,637.6405154621935,0.36085626911314983,4,518
2021-07-01,2021-12-01,327,136,968.4177366598655,0.41590214067278286,5,518
2021-07-01,2022-01-01,327,144,1179.1891516350604,0.44036697247706424,6,518
2021-07-01,2022-02-01,327,104,808.3442279596105,0.3180428134556575,7,518
2021-07-01,2022-03-01,327,28,90.07894584011012,0.0856269113149847,8,518
2021-07-01,2022-04-01,327,37,109.84540972025631,0.11314984709480122,9,518
2021-07-01,2022-05-01,327,61,249.89266868348497,0.18654434250764526,10,518
2021-07-01,2022-06-01,327,11,45.07589945718454,0.03363914373088685,11,518
2021-07-01,2022-07-01,327,10,36.385593822977484,0.03058103975535168,12,518
2021-07-01,2022-08-01,327,32,116.81423054433012,0.09785932721712538,13,518
2021-07-01,2022-09-01,327,93,605.1570832585506,0.28440366972477066,14,518
2021-07-01,2022-10-01,327,91,474.31202403649115,0.2782874617737003,15,518
2021-07-01,2022-11-01,327,73,424.3151239705571,0.22324159021406728,16,518
2021-07-01,2022-12-01,327,103,768.2929560803086,0.3149847094801223,17,518
2021-08-01,2021-08-01,110,110,14.402035204308751,1.0,0,487
2021-08-01,2021-09-01,110,49,228.46189738200033,0.44545454545454544,1,487
2021-08-01,2021-10-01,110,46,213.2219475957781,0.41818181818181815,2,487
2021-08-01,2021-11-01,110,33,155.96328242865184,0.3,3,487
2021-08-01,2021-12-01,110,48,257.6200679844664,0.43636363636363634,4,487
2021-08-01,2022-01-01,110,41,332.6402565765664,0.37272727272727274,5,487
2021-08-01,2022-02-01,110,26,137.41328149140358,0.23636363636363636,6,487
2021-08-01,2022-03-01,110,9,21.852887127863216,0.08181818181818182,7,487
2021-08-01,2022-04-01,110,6,24.085580992268536,0.05454545454545454,8,487
2021-08-01,2022-05-01,110,21,59.79442633372467,0.19090909090909092,9,487
2021-08-01,2022-06-01,110,6,12.149045991901275,0.05454545454545454,10,487
2021-08-01,2022-07-01,110,1,1.2263826920205907,0.00909090909090909,11,487
2021-08-01,2022-08-01,110,14,55.7190950846941,0.12727272727272726,12,487
2021-08-01,2022-09-01,110,25,119.25961546725155,0.22727272727272727,13,487
2021-08-01,2022-10-01,110,31,170.95247077159203,0.2818181818181818,14,487
2021-08-01,2022-11-01,110,25,118.80361318626423,0.22727272727272727,15,487
2021-08-01,2022-12-01,110,26,179.89301770099752,0.23636363636363636,16,487
2021-09-01,2021-09-01,109,109,195.2397054147827,1.0,0,456
2021-09-01,2021-10-01,109,49,224.9659280232102,0.44954128440366975,1,456
2021-09-01,2021-11-01,109,36,173.6798222177384,0.3302752293577982,2,456
2021-09-01,2021-12-01,109,46,267.73780727764034,0.42201834862385323,3,456
2021-09-01,2022-01-01,109,51,326.45009468198685,0.46788990825688076,4,456
2021-09-01,2022-02-01,109,43,192.03114208228902,0.3944954128440367,5,456
2021-09-01,2022-03-01,109,3,20.583866743721394,0.027522935779816515,6,456
2021-09-01,2022-04-01,109,14,61.506391226888255,0.12844036697247707,7,456
2021-09-01,2022-05-01,109,22,80.70254017818236,0.2018348623853211,8,456
2021-09-01,2022-06-01,109,3,19.409602262834028,0.027522935779816515,9,456
2021-09-01,2022-07-01,109,2,3.113227980282299,0.01834862385321101,10,456
2021-09-01,2022-08-01,109,8,23.28343935671857,0.07339449541284404,11,456
2021-09-01,2022-09-01,109,30,165.30329404818022,0.27522935779816515,12,456
2021-09-01,2022-10-01,109,36,229.30677615394188,0.3302752293577982,13,456
2021-09-01,2022-11-01,109,29,142.1607590492743,0.26605504587155965,14,456
2021-09-01,2022-12-01,109,37,209.07860876383714,0.3394495412844037,15,456
2021-10-01,2021-10-01,518,518,1087.1798304120975,1.0,0,426
2021-10-01,2021-11-01,518,204,944.2365603266081,0.3938223938223938,1,426
2021-10-01,2021-12-01,518,257,1406.5715241886005,0.49613899613899615,2,426
2021-10-01,2022-01-01,518,252,1701.3714274625409,0.4864864864864865,3,426
2021-10-01,2022-02-01,518,191,1115.5876980911535,0.3687258687258687,4,426
2021-10-01,2022-03-01,518,41,156.89999271463006,0.07915057915057915,5,426
2021-10-01,2022-04-01,518,71,275.49107926260984,0.13706563706563707,6,426
2021-10-01,2022-05-01,518,98,412.2019860728064,0.1891891891891892,7,426
2021-10-01,2022-06-01,518,17,60.38481864452235,0.032818532818532815,8,426
2021-10-01,2022-07-01,518,20,51.91063730621181,0.03861003861003861,9,426
2021-10-01,2022-08-01,518,56,201.68320412029942,0.10810810810810811,10,426
2021-10-01,2022-09-01,518,152,809.7179943331248,0.29343629343629346,11,426
2021-10-01,2022-10-01,518,132,676.7490731658979,0.2548262548262548,12,426
2021-10-01,2022-11-01,518,117,518.0389648191377,0.22586872586872586,13,426
2021-10-01,2022-12-01,518,163,858.5986649982462,0.31467181467181465,14,426
2021-11-01,2021-11-01,550,550,1155.1949945325482,1.0,0,395
2021-11-01,2021-12-01,550,274,1632.1123067921963,0.49818181818181817,1,395
2021-11-01,2022-01-01,550,307,1998.3541010996573,0.5581818181818182,2,395
2021-11-01,2022-02-01,550,200,968.3210856558783,0.36363636363636365,3,395
2021-11-01,2022-03-01,550,49,156.13335207798147,0.0890909090909091,4,395
2021-11-01,2022-04-01,550,68,200.3296195890152,0.12363636363636364,5,395
2021-11-01,2022-05-01,550,106,388.6667532522231,0.19272727272727272,6,395
2021-11-01,2022-06-01,550,19,48.09429331802205,0.034545454545454546,7,395
2021-11-01,2022-07-01,550,15,59.81008722327189,0.02727272727272727,8,395
2021-11-01,2022-08-01,550,59,218.6439296866694,0.10727272727272727,9,395
2021-11-01,2022-09-01,550,186,1000.2915506190395,0.3381818181818182,10,395
2021-11-01,2022-10-01,550,167,754.5814297820762,0.30363636363636365,11,395
2021-11-01,2022-11-01,550,136,612.0888409268174,0.24727272727272728,12,395
2021-11-01,2022-12-01,550,187,1081.0457292128676,0.34,13,395
2021-12-01,2021-12-01,169,169,604.7283852472495,1.0,0,365
2021-12-01,2022-01-01,169,101,733.3760795850671,0.5976331360946746,1,365
2021-12-01,2022-02-01,169,69,286.73274870058316,0.40828402366863903,2,365
2021-12-01,2022-03-01,169,15,29.645296917272372,0.08875739644970414,3,365
2021-12-01,2022-04-01,169,23,78.14097860011138,0.13609467455621302,4,365
2021-12-01,2022-05-01,169,35,125.97172089078067,0.20710059171597633,5,365
2021-12-01,2022-06-01,169,4,12.202112356461978,0.023668639053254437,6,365
2021-12-01,2022-07-01,169,2,5.858878208394971,0.011834319526627219,7,365
2021-12-01,2022-08-01,169,27,84.17481263264783,0.15976331360946747,8,365
2021-12-01,2022-09-01,169,54,302.7436738105609,0.31952662721893493,9,365
2021-12-01,2022-10-01,169,52,236.81944795254543,0.3076923076923077,10,365
2021-12-01,2022-11-01,169,50,204.34981637522432,0.2958579881656805,11,365
2021-12-01,2022-12-01,169,65,352.3292636653377,0.38461538461538464,12,365
2022-01-01,2022-01-01,19,19,60.153731686676885,1.0,0,334
2022-01-01,2022-02-01,19,8,21.2787605108655,0.42105263157894735,1,334
2022-01-01,2022-03-01,19,2,2.598960284082108,0.10526315789473684,2,334
2022-01-01,2022-04-01,19,1,7.887361606633327,0.05263157894736842,3,334
2022-01-01,2022-05-01,19,7,19.602339829394136,0.3684210526315789,4,334
2022-01-01,2022-06-01,19,0,0.0,0.0,5,334
2022-01-01,2022-07-01,19,1,1.7597275221380244,0.05263157894736842,6,334
2022-01-01,2022-08-01,19,0,0.0,0.0,7,334
2022-01-01,2022-09-01,19,8,38.783085982795065,0.42105263157894735,8,334
2022-01-01,2022-10-01,19,4,11.049882873059772,0.21052631578947367,9,334
2022-01-01,2022-11-01,19,7,19.22557966396887,0.3684210526315789,10,334
2022-01-01,2022-12-01,19,5,14.26218875074648,0.2631578947368421,11,334
2022-02-01,2022-02-01,120,120,310.00121332666777,1.0,0,303
2022-02-01,2022-03-01,120,14,35.681930041579946,0.11666666666666667,1,303
2022-02-01,2022-04-01,120,17,56.60472462414167,0.14166666666666666,2,303
2022-02-01,2022-05-01,120,33,135.93786024787804,0.275,3,303
2022-02-01,2022-06-01,120,3,7.742158808874205,0.025,4,303
2022-02-01,2022-07-01,120,5,18.397501228460392,0.041666666666666664,5,303
2022-02-01,2022-08-01,120,15,51.908439541041474,0.125,6,303
2022-02-01,2022-09-01,120,46,262.3079425313736,0.38333333333333336,7,303
2022-02-01,2022-10-01,120,38,190.81546639884303,0.31666666666666665,8,303
2022-02-01,2022-11-01,120,28,157.24489732089557,0.23333333333333334,9,303
2022-02-01,2022-12-01,120,38,258.377256679683,0.31666666666666665,10,303
2022-03-01,2022-03-01,633,633,238.53436270471695,1.0,0,275
2022-03-01,2022-04-01,633,100,342.02046091969817,0.1579778830963665,1,275
2022-03-01,2022-05-01,633,140,528.9219296849361,0.2211690363349131,2,275
2022-03-01,2022-06-01,633,23,87.96728343282933,0.036334913112164295,3,275
2022-03-01,2022-07-01,633,26,96.74907669190115,0.04107424960505529,4,275
2022-03-01,2022-08-01,633,74,293.90496430909985,0.11690363349131122,5,275
2022-03-01,2022-09-01,633,202,1002.4166463266183,0.31911532385466035,6,275
2022-03-01,2022-10-01,633,185,962.0399710890196,0.292259083728278,7,275
2022-03-01,2022-11-01,633,176,850.4416103346925,0.27804107424960506,8,275
2022-03-01,2022-12-01,633,233,1456.9037259850638,0.36808846761453395,9,275
2022-04-01,2022-04-01,561,561,1332.6624632111202,1.0,0,244
2022-04-01,2022-05-01,561,316,1818.3168331773738,0.5632798573975044,1,244
2022-04-01,2022-06-01,561,42,148.30431024705993,0.0748663101604278,2,244
2022-04-01,2022-07-01,561,24,91.02393907367065,0.0427807486631016,3,244
2022-04-01,2022-08-01,561,60,209.24331900652646,0.10695187165775401,4,244
2022-04-01,2022-09-01,561,190,1082.9561779936387,0.33868092691622104,5,244
2022-04-01,2022-10-01,561,184,924.5497728438261,0.32798573975044565,6,244
2022-04-01,2022-11-01,561,162,751.4424270916741,0.2887700534759358,7,244
2022-04-01,2022-12-01,561,205,1212.7758121212903,0.36541889483065954,8,244
2022-05-01,2022-05-01,407,407,1609.9742150685026,1.0,0,214
2022-05-01,2022-06-01,407,56,168.12566356200233,0.1375921375921376,1,214
2022-05-01,2022-07-01,407,27,65.94963200505367,0.06633906633906633,2,214
2022-05-01,2022-08-01,407,67,262.15753032339666,0.16461916461916462,3,214
2022-05-01,2022-09-01,407,160,816.258611847481,0.3931203931203931,4,214
2022-05-01,2022-10-01,407,151,744.1899378311954,0.371007371007371,5,214
2022-05-01,2022-11-01,407,124,557.2530262804399,0.3046683046683047,6,214
2022-05-01,2022-12-01,407,147,840.0862354264013,0.36117936117936117,7,214
2022-06-01,2022-06-01,186,186,151.34827067292537,1.0,0,183
2022-06-01,2022-07-01,186,17,45.089717442886844,0.0913978494623656,1,183
2022-06-01,2022-08-01,186,43,182.95108332274137,0.23118279569892472,2,183
2022-06-01,2022-09-01,186,68,366.8878854182584,0.3655913978494624,3,183
2022-06-01,2022-10-01,186,61,265.79379963573314,0.3279569892473118,4,183
2022-06-01,2022-11-01,186,53,223.28809475920792,0.2849462365591398,5,183
2022-06-01,2022-12-01,186,76,414.8735600898289,0.40860215053763443,6,183
2022-07-01,2022-07-01,665,665,420.2990287501007,1.0,0,153
2022-07-01,2022-08-01,665,266,1344.3789013170228,0.4,1,153
2022-07-01,2022-09-01,665,382,2860.4025781127293,0.5744360902255639,2,153
2022-07-01,2022-10-01,665,257,1417.7297334061132,0.38646616541353385,3,153
2022-07-01,2022-11-01,665,206,928.1319738042057,0.3097744360902256,4,153
2022-07-01,2022-12-01,665,259,1491.2939585593747,0.3894736842105263,5,153
2022-08-01,2022-08-01,2432,2432,5669.377635292549,1.0,0,122
2022-08-01,2022-09-01,2432,1772,17851.577080630086,0.7286184210526315,1,122
2022-08-01,2022-10-01,2432,1390,9761.308719824436,0.571546052631579,2,122
2022-08-01,2022-11-01,2432,822,3718.0379821608394,0.3379934210526316,3,122
2022-08-01,2022-12-01,2432,1042,5963.276048479666,0.4284539473684211,4,122
2022-09-01,2022-09-01,475,475,4945.818923548444,1.0,0,91
2022-09-01,2022-10-01,475,338,3291.3525646513817,0.7115789473684211,1,91
2022-09-01,2022-11-01,475,272,1714.4175385373933,0.5726315789473684,2,91
2022-09-01,2022-12-01,475,230,1329.3384822735131,0.4842105263157895,3,91
2022-10-01,2022-10-01,382,382,3294.3881716633596,1.0,0,61
2022-10-01,2022-11-01,382,242,1778.4254507543808,0.6335078534031413,1,61
2022-10-01,2022-12-01,382,232,1751.6465360848533,0.6073298429319371,2,61
2022-11-01,2022-11-01,310,310,2082.125325256393,1.0,0,30
2022-11-01,2022-12-01,310,232,2447.7896627590444,0.7483870967741936,1,30
2022-12-01,2022-12-01,1761,1761,22941.90601668683,1.0,0,0
