cohort,n_users,period,age,cohort_age,retention_true_mu,retention_true,n_active_users,revenue,retention
2020-06-01,846,2020-12-01,1278,183,-2.5162918512481522,0.074723923562529,54,24.90992776011274,0.06382978723404255
2020-06-01,846,2021-01-01,1278,214,-1.9185438131678119,0.128024038076408,121,57.85007311644768,0.1430260047281324
2020-06-01,846,2021-02-01,1278,245,-1.5884813360805463,0.16959766959833236,132,60.01710061856972,0.15602836879432624
2020-06-01,846,2021-03-01,1278,273,-2.3589566608393038,0.0863564774318136,69,25.673386467808196,0.08156028368794327
2020-06-01,846,2021-04-01,1278,304,-3.3111180914266285,0.03519173660104315,29,16.434694106927672,0.034278959810874705
2020-06-01,846,2021-05-01,1278,334,-3.2472921565540496,0.037424311880981484,32,10.261157388554695,0.037825059101654845
2020-06-01,846,2021-06-01,1278,365,-3.054546536913846,0.045021591869835176,25,5.219276873878083,0.02955082742316785
2020-06-01,846,2021-07-01,1278,395,-3.6728130753339965,0.024775484631296214,22,5.796162586767726,0.026004728132387706
2020-06-01,846,2021-08-01,1278,426,-4.1022307872051575,0.016266763418909598,13,2.7057657310648255,0.015366430260047281
2020-06-01,846,2021-09-01,1278,457,-3.30903942687032,0.03526238230823066,37,5.749235556846245,0.04373522458628842
2020-06-01,846,2021-10-01,1278,487,-2.4542819644372544,0.07912598076553792,71,14.634454254507991,0.08392434988179669
2020-06-01,846,2021-11-01,1278,518,-2.5935347968930906,0.06955567066141936,63,10.036990506844148,0.07446808510638298
2020-06-01,846,2021-12-01,1278,548,-2.8095893744693963,0.05680817853561364,48,5.446893100978087,0.05673758865248227
2020-06-01,846,2022-01-01,1278,579,-2.2039230156697664,0.09939875376243094,83,11.281909237280606,0.09810874704491726
2020-06-01,846,2022-02-01,1278,610,-1.873860538582501,0.13309565767125225,104,10.312299697997217,0.12293144208037825
2020-06-01,846,2022-03-01,1278,638,-2.6443358633412584,0.06633897487962863,62,6.682538809804118,0.07328605200945626
2020-06-01,846,2022-04-01,1278,669,-3.596497293928583,0.02668782774081454,26,2.6668924762506903,0.030732860520094562
2020-06-01,846,2022-05-01,1278,699,-3.532671359056004,0.028396790863174624,22,1.435663770749955,0.026004728132387706
2020-06-01,846,2022-06-01,1278,730,-3.3399257394158006,0.034226612302340496,36,1.7897799230167375,0.0425531914893617
2020-06-01,846,2022-07-01,1278,760,-3.958192277835951,0.01873972243174308,14,0.7419514138351233,0.016548463356973995
2020-06-01,846,2022-08-01,1278,791,-4.387609989707112,0.012277784730107712,10,0.25826341335541997,0.01182033096926714
2020-06-01,846,2022-09-01,1278,822,-3.5944186293722744,0.026741875429818818,15,1.153969288680919,0.01773049645390071
2020-06-01,846,2022-10-01,1278,852,-2.739661166939209,0.06067321120585775,59,2.753393053747855,0.06973995271867613
2020-06-01,846,2022-11-01,1278,883,-2.878913999395045,0.053205817095585584,46,1.766825492411358,0.054373522458628844
2020-06-01,846,2022-12-01,1278,913,-3.0949685769713513,0.043315273967372864,38,1.1743387875999642,0.04491725768321513
2020-06-01,846,2023-01-01,1278,944,-2.4893022181717215,0.07661154540395429,61,1.8198131795381383,0.07210401891252956
2020-06-01,846,2023-02-01,1278,975,-2.1592397410844555,0.10347095540338863,74,1.9245419229898428,0.08747044917257683
2020-06-01,846,2023-03-01,1278,1003,-2.9297150658432134,0.050704037950848414,37,1.0292956162913172,0.04373522458628842
2020-06-01,846,2023-04-01,1278,1034,-3.8818764964305377,0.020195831608418004,23,0.5805393693907978,0.027186761229314422
2020-06-01,846,2023-05-01,1278,1064,-3.8180505615579587,0.021498260039601435,23,0.4750580297842821,0.027186761229314422
2020-06-01,846,2023-06-01,1278,1095,-3.625304941917755,0.025949648291042356,24,0.4403967239136405,0.028368794326241134
2020-06-01,846,2023-07-01,1278,1125,-4.243571480337906,0.014153042891460807,11,0.2925959497699974,0.013002364066193853
2020-06-01,846,2023-08-01,1278,1156,-4.672989192209067,0.00925778832915289,9,0.13556890023386475,0.010638297872340425
2020-06-01,846,2023-09-01,1278,1187,-3.879797831874229,0.020237005189223743,15,0.2396039903530172,0.01773049645390071
2020-06-01,846,2023-10-01,1278,1217,-3.0250403694411636,0.0463073669804289,35,0.46418049170559367,0.041371158392434985
2020-06-01,846,2023-11-01,1278,1248,-3.1642932018970003,0.04053176575978524,39,0.4023390670299136,0.04609929078014184
2020-06-01,846,2023-12-01,1278,1278,-3.380347779473306,0.032915322516810744,24,0.345266090411063,0.028368794326241134
2020-07-01,333,2020-07-01,1248,0,-3.377928842469367,0.032992408945839935,333,336.81219252458345,1.0
2020-07-01,333,2020-08-01,1248,31,-3.7743276182460814,0.022437520704441997,4,5.296876054489985,0.012012012012012012
2020-07-01,333,2020-09-01,1248,62,-2.951667425117121,0.04965776353451517,17,12.218010541161169,0.05105105105105105
2020-07-01,333,2020-10-01,1248,92,-2.1225367238228285,0.1069255907129477,38,32.52746528755939,0.11411411411411411
2020-07-01,333,2020-11-01,1248,123,-2.2891342460839117,0.09202686498191326,26,13.89429344928849,0.07807807807807808
2020-07-01,333,2020-12-01,1248,153,-2.483841672254875,0.07699873070955186,27,15.13849725514168,0.08108108108108109
2020-07-01,333,2021-01-01,1248,184,-1.8866758043672958,0.13162395692489084,43,15.687151095447936,0.12912912912912913
2020-07-01,333,2021-02-01,1248,215,-1.557195497472791,0.17404944327034585,57,24.019328717016645,0.17117117117117117
2020-07-01,333,2021-03-01,1248,243,-2.328196653373397,0.08881449357403103,36,13.742703421916953,0.10810810810810811
2020-07-01,333,2021-04-01,1248,274,-3.2809402541534824,0.03623087007702046,13,4.282649628239146,0.03903903903903904
2020-07-01,333,2021-05-01,1248,304,-3.217677709790027,0.0385058719611823,11,4.619321050079523,0.03303303303303303
2020-07-01,333,2021-06-01,1248,335,-3.025514260342584,0.046286443038096495,14,4.4661532128623245,0.042042042042042045
2020-07-01,333,2021-07-01,1248,365,-3.644344189271859,0.025472726144720105,11,1.8267519830520829,0.03303303303303303
2020-07-01,333,2021-08-01,1248,396,-4.07434407133578,0.016719083353590694,4,1.5738797763462855,0.012012012012012012
2020-07-01,333,2021-09-01,1248,427,-3.281734881193703,0.03620313335886039,15,3.55048856927623,0.04504504504504504
2020-07-01,333,2021-10-01,1248,457,-2.427540809269762,0.08109653715102368,29,5.256657850825621,0.08708708708708708
2020-07-01,333,2021-11-01,1248,488,-2.567375811918359,0.0712678003889021,29,3.9264484222383107,0.08708708708708708
2020-07-01,333,2021-12-01,1248,518,-2.783993780003788,0.05819527548818943,19,2.13396244110924,0.057057057057057055
2020-07-01,333,2022-01-01,1248,549,-2.1789095913969194,0.10166046689049132,31,4.081310227216161,0.09309309309309309
2020-07-01,333,2022-02-01,1248,580,-1.8494292845024143,0.13593991947115822,47,5.486224333905585,0.14114114114114115
2020-07-01,333,2022-03-01,1248,608,-2.6204304404030205,0.06783507027147839,11,0.9043840078286727,0.03303303303303303
2020-07-01,333,2022-04-01,1248,639,-3.5731740411831066,0.027300397433915408,10,1.6826097833468534,0.03003003003003003
2020-07-01,333,2022-05-01,1248,669,-3.509911496819651,0.02903153052202209,10,0.9716988716409148,0.03003003003003003
2020-07-01,333,2022-06-01,1248,700,-3.3177480473722083,0.03496732025839442,7,0.2936237561816654,0.021021021021021023
2020-07-01,333,2022-07-01,1248,730,-3.936577976301482,0.019141340026064244,4,0.25150061948836167,0.012012012012012012
2020-07-01,333,2022-08-01,1248,761,-4.366577858365404,0.01253547610073829,2,0.12264891696954115,0.006006006006006006
2020-07-01,333,2022-09-01,1248,792,-3.573968668223327,0.027279303968970724,13,0.931809469894766,0.03903903903903904
2020-07-01,333,2022-10-01,1248,822,-2.7197745962993856,0.061816537317180474,19,1.0481252952404543,0.057057057057057055
2020-07-01,333,2022-11-01,1248,853,-2.8596095989479826,0.05418670525077888,23,0.8939383733499404,0.06906906906906907
2020-07-01,333,2022-12-01,1248,883,-3.0762275670334116,0.04409856487342874,15,0.6164821598406959,0.04504504504504504
2020-07-01,333,2023-01-01,1248,914,-2.471143378426543,0.07790605894037272,31,1.1808202623277928,0.09309309309309309
2020-07-01,333,2023-02-01,1248,945,-2.1416630715320384,0.10511285136282077,34,1.4158767401245527,0.1021021021021021
2020-07-01,333,2023-03-01,1248,973,-2.9126642274326446,0.05153106402219418,20,0.5666017517860557,0.06006006006006006
2020-07-01,333,2023-04-01,1248,1004,-3.8654078282127298,0.020524301010816044,4,0.10315659142021708,0.012012012012012012
2020-07-01,333,2023-05-01,1248,1034,-3.802145283849274,0.02183540360321413,9,0.16135342809964806,0.02702702702702703
2020-07-01,333,2023-06-01,1248,1065,-3.6099818344018324,0.026339785496227206,8,0.18325890102814463,0.024024024024024024
2020-07-01,333,2023-07-01,1248,1095,-4.228811763331106,0.014360464951224606,4,0.03458461178056208,0.012012012012012012
2020-07-01,333,2023-08-01,1248,1126,-4.658811645395028,0.009388734816129563,1,0.00863795362671604,0.003003003003003003
2020-07-01,333,2023-09-01,1248,1157,-3.8662024552529513,0.020508332665303403,7,0.06459652677345745,0.021021021021021023
2020-07-01,333,2023-10-01,1248,1187,-3.012008383329009,0.04688631335068807,20,0.31148609272789074,0.06006006006006006
2020-07-01,333,2023-11-01,1248,1218,-3.1518433859776067,0.04101870507250452,11,0.12994165503037855,0.03303303303303303
2020-07-01,333,2023-12-01,1248,1248,-3.3684613540630357,0.03329579797768384,17,0.2182153832089579,0.05105105105105105
2020-08-01,2066,2020-08-01,1217,0,-3.736941231433507,0.023272364993681623,2066,2010.812552030655,1.0
2020-08-01,2066,2020-09-01,1217,31,-2.9149127423541565,0.05142127723008377,108,91.44184405185236,0.05227492739593417
2020-08-01,2066,2020-10-01,1217,61,-2.086393367559487,0.11042636498475152,258,205.08468995662722,0.12487899322362052
2020-08-01,2066,2020-11-01,1217,92,-2.2536225938701815,0.09503744512450807,182,132.59743753531095,0.08809293320425944
2020-08-01,2066,2020-12-01,1217,122,-2.4489413465407677,0.0795160009406306,160,110.88665749104004,0.07744433688286544
2020-08-01,2066,2021-01-01,1217,153,-1.8524071827027995,0.13559051384162257,262,139.6882271537386,0.12681510164569215
2020-08-01,2066,2021-02-01,1217,184,-1.5235585798579052,0.17893809803602795,360,188.0112842476378,0.17424975798644723
2020-08-01,2066,2021-03-01,1217,212,-2.29513030715816,0.09152707069385135,186,90.68242149739395,0.09002904162633107
2020-08-01,2066,2021-04-01,1217,243,-3.2485056119878566,0.03738062321517991,86,41.975689188968815,0.041626331074540175
2020-08-01,2066,2021-05-01,1217,273,-3.185854394124024,0.03970153084917167,81,29.44230331201958,0.03920619554695063
2020-08-01,2066,2021-06-01,1217,304,-2.9943226487261922,0.04768301696452114,93,34.21701194670073,0.04501452081316554
2020-08-01,2066,2021-07-01,1217,334,-3.61376390415509,0.026242964093629313,42,14.841799694953316,0.02032913843175218
2020-08-01,2066,2021-08-01,1217,365,-4.044395490268622,0.01721861742638904,45,11.335590467384826,0.021781219748305904
2020-08-01,2066,2021-09-01,1217,396,-3.252418004176157,0.03724009691014537,73,18.815216364602307,0.035333978702807356
2020-08-01,2066,2021-10-01,1217,426,-2.3988352587518382,0.0832615569680514,178,35.13075392736239,0.08615682478218781
2020-08-01,2066,2021-11-01,1217,457,-2.539301965450046,0.07314848451923477,158,33.803719629568945,0.07647628267182963
2020-08-01,2066,2021-12-01,1217,487,-2.756531260035098,0.05971884720912558,142,23.539828836910445,0.06873184898354308
2020-08-01,2066,2022-01-01,1217,518,-2.1520787754778405,0.10413712912392147,178,24.6024903688227,0.08615682478218781
2020-08-01,2066,2022-02-01,1217,549,-1.8232301726329463,0.13904672910684254,298,40.39302356782523,0.1442400774443369
2020-08-01,2066,2022-03-01,1217,577,-2.594801899933201,0.06947371140614145,143,17.999802891046848,0.06921587608906099
2020-08-01,2066,2022-04-01,1217,608,-3.548177204762897,0.02797209233660841,61,6.567305406296231,0.02952565343659245
2020-08-01,2066,2022-05-01,1217,638,-3.4855259868990656,0.02972687783600143,60,5.030131245246735,0.02904162633107454
2020-08-01,2066,2022-06-01,1217,669,-3.2939942415012338,0.03577779776275374,82,6.070020914521097,0.03969022265246854
2020-08-01,2066,2022-07-01,1217,699,-3.9134354969301306,0.0195807086991255,44,3.917456326481654,0.021297192642787996
2020-08-01,2066,2022-08-01,1217,730,-4.344067083043663,0.012817201620074556,28,1.5683610840069033,0.013552758954501452
2020-08-01,2066,2022-09-01,1217,761,-3.5520895969511974,0.027865911970095657,71,4.2634923867518575,0.03436592449177154
2020-08-01,2066,2022-10-01,1217,791,-2.6985068515268793,0.06306152084796622,141,6.980023565266592,0.06824782187802517
2020-08-01,2066,2022-11-01,1217,822,-2.8389735582250872,0.055254094698108214,129,5.312543197947718,0.06243949661181026
2020-08-01,2066,2022-12-01,1217,852,-3.0562028528101397,0.044950432791566436,121,4.500639020743275,0.05856727976766699
2020-08-01,2066,2023-01-01,1217,883,-2.4517503682528816,0.07931064232838242,154,5.825106775261805,0.07454017424975799
2020-08-01,2066,2023-02-01,1217,914,-2.1229017654079874,0.10689073697767525,223,8.10640492596,0.1079380445304937
2020-08-01,2066,2023-03-01,1217,942,-2.8944734927082423,0.052427435201336414,108,3.559589744910137,0.05227492739593417
2020-08-01,2066,2023-04-01,1217,973,-3.8478487975379387,0.020880279032551834,31,0.8045089626970607,0.015004840271055178
2020-08-01,2066,2023-05-01,1217,1003,-3.785197579674106,0.02220033172238913,50,1.2977699721505878,0.02420135527589545
2020-08-01,2066,2023-06-01,1217,1034,-3.5936658342762744,0.026761475219543793,60,1.3279528736522546,0.02904162633107454
2020-08-01,2066,2023-07-01,1217,1064,-4.213107089705172,0.014584456439136001,34,0.6849508424895235,0.016456921587608905
2020-08-01,2066,2023-08-01,1217,1095,-4.643738675818705,0.009529963984517451,20,0.2261424474776685,0.00968054211035818
2020-08-01,2066,2023-09-01,1217,1126,-3.851761189726238,0.020800442695790764,44,0.8204154743010517,0.021297192642787996
2020-08-01,2066,2023-10-01,1217,1156,-2.99817844430192,0.04750823285315586,98,1.1624710687311473,0.04743465634075508
2020-08-01,2066,2023-11-01,1217,1187,-3.1386451510001283,0.041541029625034455,88,1.0859283123493422,0.04259438528557599
2020-08-01,2066,2023-12-01,1217,1217,-3.3558744455851803,0.033703323738797565,72,0.9142570126814673,0.03484995159728945
2020-09-01,613,2020-09-01,1186,0,-2.8765706555897506,0.05332398661015099,613,610.0581714490783,1.0
2020-09-01,613,2020-10-01,1186,30,-2.048694538417684,0.11418435738464865,71,49.88385068513956,0.11582381729200653
2020-09-01,613,2020-11-01,1186,61,-2.2165884642717346,0.09827069860903183,65,51.28956047983332,0.10603588907014681
2020-09-01,613,2020-12-01,1186,91,-2.412550474564924,0.08222065306595062,46,32.8880112725214,0.07504078303425775
2020-09-01,613,2021-01-01,1186,122,-1.8166810102703117,0.1398326022024431,91,59.60450527026512,0.14845024469820556
2020-09-01,613,2021-02-01,1186,153,-1.488497106968774,0.18414741060027356,114,69.83898222997392,0.1859706362153344
2020-09-01,613,2021-03-01,1186,181,-2.2606692080501247,0.09443312574795383,59,30.47581870030604,0.09624796084828711
2020-09-01,613,2021-04-01,1186,212,-3.214709212423177,0.03861592583003631,30,15.190691785557137,0.048939641109298535
2020-09-01,613,2021-05-01,1186,242,-3.1527012521819477,0.040984973184690895,21,10.161884722146196,0.03425774877650897
2020-09-01,613,2021-06-01,1186,273,-2.9618342063274725,0.04918016493060953,28,8.982578177980518,0.04567699836867863
2020-09-01,613,2021-07-01,1186,303,-3.5819187193789723,0.02706913915896055,23,7.2992556115216205,0.037520391517128875
2020-09-01,613,2021-08-01,1186,334,-4.013215005035861,0.01775427794977247,11,4.032827638926219,0.01794453507340946
2020-09-01,613,2021-09-01,1186,365,-3.2219022184867514,0.03834977182123614,15,4.1861484973847976,0.024469820554649267
2020-09-01,613,2021-10-01,1186,395,-2.3689627306850363,0.0855702687992029,49,11.39558847438976,0.0799347471451876
2020-09-01,613,2021-11-01,1186,426,-2.5100941369266003,0.07515356618556622,38,7.821999929682307,0.06199021207177814
2020-09-01,613,2021-12-01,1186,456,-2.7279666891342558,0.061343136805098106,33,6.4824858977174005,0.053833605220228384
2020-09-01,613,2022-01-01,1186,487,-2.124178904120354,0.10676887599091749,64,8.636168042306949,0.10440456769983687
2020-09-01,613,2022-02-01,1186,518,-1.7959950008188161,0.14233929046006935,94,13.352104702773003,0.1533442088091354
2020-09-01,613,2022-03-01,1186,546,-2.568167101900167,0.07121544369769639,55,7.268815781747981,0.08972267536704731
2020-09-01,613,2022-04-01,1186,577,-3.5222071062732194,0.028686933117839708,26,4.8825353822920965,0.04241435562805873
2020-09-01,613,2022-05-01,1186,607,-3.4601991460319903,0.03046615034624708,22,3.3546401439310802,0.03588907014681892
2020-09-01,613,2022-06-01,1186,638,-3.2693321001775146,0.03663839518776616,18,1.7917601972452843,0.02936378466557912
2020-09-01,613,2022-07-01,1186,668,-3.889416613229015,0.02004716662034231,7,0.5570669179400813,0.011419249592169658
2020-09-01,613,2022-08-01,1186,699,-4.320712898885903,0.013116087330615922,6,0.3006820848208263,0.009787928221859706
2020-09-01,613,2022-09-01,1186,730,-3.529400112336794,0.028487185285231687,13,1.0566878288605268,0.021207177814029365
2020-09-01,613,2022-10-01,1186,760,-2.6764606245350784,0.06437673296322137,35,2.3387798012867433,0.057096247960848286
2020-09-01,613,2022-11-01,1186,791,-2.8175920307766424,0.05638090582636296,20,0.9539061327489291,0.03262642740619902
2020-09-01,613,2022-12-01,1186,821,-3.0354645829842974,0.04584917361621637,31,1.0027015687671819,0.05057096247960848
2020-09-01,613,2023-01-01,1186,852,-2.431676797970396,0.08078885725156475,53,1.9071861036754385,0.0864600326264274
2020-09-01,613,2023-02-01,1186,883,-2.1034928946688582,0.10875779357682101,62,2.461878788076156,0.10114192495921696
2020-09-01,613,2023-03-01,1186,911,-2.875664995750209,0.053369723306095934,26,0.8959588478264993,0.04241435562805873
2020-09-01,613,2023-04-01,1186,942,-3.829705000123262,0.021254458640283597,19,0.37366500387863877,0.03099510603588907
2020-09-01,613,2023-05-01,1186,972,-3.767697039882032,0.022583417780731713,10,0.42572334937455075,0.01631321370309951
2020-09-01,613,2023-06-01,1186,1003,-3.576829994027557,0.027203480888660345,16,0.2759098630554058,0.026101141924959218
2020-09-01,613,2023-07-01,1186,1033,-4.196914507079057,0.01481901069185833,5,0.13082025782379209,0.008156606851549755
2020-09-01,613,2023-08-01,1186,1064,-4.6282107927359455,0.009677655752647563,1,0.025296864638128334,0.0016313213703099511
2020-09-01,613,2023-09-01,1186,1095,-3.8368980061868356,0.02110533880031547,13,0.17875369240530717,0.021207177814029365
2020-09-01,613,2023-10-01,1186,1125,-2.9839585183851205,0.048155857738645655,27,0.36515534979907444,0.04404567699836868
2020-09-01,613,2023-11-01,1186,1156,-3.1250899246266846,0.042084102632082065,28,0.4058610426475201,0.04567699836867863
2020-09-01,613,2023-12-01,1186,1186,-3.34296247683434,0.03412637434422782,23,0.31493301921158184,0.037520391517128875
2020-10-01,1144,2020-10-01,1156,0,-2.0106214052151645,0.11809224529139714,1144,1151.4882586207675,1.0
2020-10-01,1144,2020-11-01,1156,31,-2.1791925028793533,0.10163463273652998,116,113.89360771708353,0.10139860139860139
2020-10-01,1144,2020-12-01,1156,61,-2.3758098407307413,0.08503601425927503,94,76.87939911007786,0.08216783216783216
2020-10-01,1144,2021-01-01,1156,92,-1.7806175482462674,0.14422689614273884,174,127.50588636008526,0.1520979020979021
2020-10-01,1144,2021-02-01,1156,123,-1.4531108167548683,0.18952326992610696,241,142.13118310136304,0.21066433566433568
2020-10-01,1144,2021-03-01,1156,151,-2.2258945568905375,0.09744912992264324,125,76.03211363338797,0.10926573426573427
2020-10-01,1144,2021-04-01,1156,182,-3.1806117330737287,0.03990189202612295,41,24.5097367743947,0.03583916083916084
2020-10-01,1144,2021-05-01,1156,212,-3.119259100390698,0.04231978945235033,53,20.53176032750167,0.04632867132867133
2020-10-01,1144,2021-06-01,1156,243,-2.929069226346361,0.05073513325472955,60,25.227864428238117,0.05244755244755245
2020-10-01,1144,2021-07-01,1156,273,-3.54980906695606,0.027927756728439567,27,12.149925872943308,0.0236013986013986
2020-10-01,1144,2021-08-01,1156,304,-3.981782524423087,0.01831082134031102,23,6.359257291928637,0.020104895104895104
2020-10-01,1144,2021-09-01,1156,335,-3.1911469096841154,0.03950024283854051,63,15.08659373391219,0.05506993006993007
2020-10-01,1144,2021-10-01,1156,365,-2.3388627494405987,0.08795510119387888,107,26.026583944341795,0.09353146853146853
2020-10-01,1144,2021-11-01,1156,396,-2.480671327492302,0.07722434925679002,77,16.678071500540547,0.0673076923076923
2020-10-01,1144,2021-12-01,1156,426,-2.699199207258155,0.06302062554513753,75,17.542289441569686,0.06555944055944056
2020-10-01,1144,2022-01-01,1156,457,-2.0960885940543923,0.10947757081536583,120,21.225385833615018,0.1048951048951049
2020-10-01,1144,2022-02-01,1156,488,-1.7685818625629928,0.14571877683290077,173,23.481630013963084,0.15122377622377622
2020-10-01,1144,2022-03-01,1156,516,-2.541365602698662,0.07300869767053858,76,11.026496158723752,0.06643356643356643
2020-10-01,1144,2022-04-01,1156,547,-3.4960827788818536,0.029423893276620167,35,4.877896999646169,0.030594405594405596
2020-10-01,1144,2022-05-01,1156,577,-3.434730146198823,0.031227516431490097,35,4.814962641928195,0.030594405594405596
2020-10-01,1144,2022-06-01,1156,608,-3.2445402721544854,0.03752357131932171,41,4.186528069577803,0.03583916083916084
2020-10-01,1144,2022-07-01,1156,638,-3.865280112764184,0.020526868638613794,17,1.7320820606888723,0.01486013986013986
2020-10-01,1144,2022-08-01,1156,669,-4.297253570231211,0.013423240391213872,17,1.379828420234423,0.01486013986013986
2020-10-01,1144,2022-09-01,1156,700,-3.5066179554922403,0.029124515322635845,35,2.3458626081098863,0.030594405594405596
2020-10-01,1144,2022-10-01,1156,730,-2.654333795248723,0.0657224002473507,74,4.056508548445502,0.06468531468531469
2020-10-01,1144,2022-11-01,1156,761,-2.7961423733004263,0.05753299110334157,58,3.2940273772576867,0.050699300699300696
2020-10-01,1144,2022-12-01,1156,791,-3.0146702530662797,0.04676750312123894,50,2.7669043292124362,0.043706293706293704
2020-10-01,1144,2023-01-01,1156,822,-2.4115596398625168,0.08229545282330575,90,4.44630094225652,0.07867132867132867
2020-10-01,1144,2023-02-01,1156,853,-2.0840529083711172,0.11065648358067139,125,5.096682625700531,0.10926573426573427
2020-10-01,1144,2023-03-01,1156,881,-2.8568366485067864,0.054328996176078295,62,2.519857844692508,0.05419580419580419
2020-10-01,1144,2023-04-01,1156,912,-3.8115538246899776,0.021635351642094548,18,0.3421172704728549,0.015734265734265736
2020-10-01,1144,2023-05-01,1156,942,-3.750201192006947,0.02297285370154602,20,0.4439385050041604,0.017482517482517484
2020-10-01,1144,2023-06-01,1156,973,-3.5600113179626103,0.027652118009721297,34,0.7689385573834382,0.02972027972027972
2020-10-01,1144,2023-07-01,1156,1003,-4.180751158572309,0.015056845966953874,16,0.2973235769264211,0.013986013986013986
2020-10-01,1144,2023-08-01,1156,1034,-4.612724616039336,0.009827207843356719,8,0.10706048612394406,0.006993006993006993
2020-10-01,1144,2023-09-01,1156,1065,-3.8220890013003643,0.021413471040034528,35,0.8448043393694225,0.030594405594405596
2020-10-01,1144,2023-10-01,1156,1095,-2.969804841056848,0.04880878274486329,49,0.8023613289867452,0.04283216783216783
2020-10-01,1144,2023-11-01,1156,1126,-3.1116134191085507,0.042630746540275766,48,0.5216870834574013,0.04195804195804196
2020-10-01,1144,2023-12-01,1156,1156,-3.3301412988744046,0.034551516569502824,41,0.5341695106138824,0.03583916083916084
2020-11-01,1449,2020-11-01,1125,0,-2.13881961234452,0.10538061938717248,1449,1459.9019502386843,1.0
2020-11-01,1449,2020-12-01,1125,30,-2.3361508071573946,0.08817289373264935,146,117.70505012742079,0.1007591442374051
2020-11-01,1449,2021-01-01,1125,61,-1.7416961668664577,0.1490976179474859,240,205.5707505411932,0.16563146997929606
2020-11-01,1449,2021-02-01,1125,92,-1.4149270875685946,0.1954580882596618,262,186.37244648238726,0.1808143547273982
2020-11-01,1449,2021-03-01,1125,120,-2.188377094201652,0.10079909626577631,132,80.79467698793712,0.09109730848861283
2020-11-01,1449,2021-04-01,1125,151,-3.1438319225783795,0.041335006750858806,62,44.091306450712594,0.04278812974465148
2020-11-01,1449,2021-05-01,1125,181,-3.0831931468568357,0.04380586931999316,58,27.759878599585228,0.04002760524499655
2020-11-01,1449,2021-06-01,1125,212,-2.8937409250060355,0.05246384021989139,73,36.28292328414613,0.05037957211870255
2020-11-01,1449,2021-07-01,1125,242,-3.515194622577221,0.02888297604761943,38,12.357300223034686,0.026224982746721876
2020-11-01,1449,2021-08-01,1125,273,-3.9479057322377855,0.01892981642600658,27,7.1855577052114565,0.018633540372670808
2020-11-01,1449,2021-09-01,1125,304,-3.1580077696923503,0.04077690671584726,53,14.237121338896483,0.03657694962042788
2020-11-01,1449,2021-10-01,1125,334,-2.306437466410321,0.09059121429823387,127,37.33598179550949,0.08764665286404417
2020-11-01,1449,2021-11-01,1125,365,-2.44898369665556,0.07951290125513008,117,34.78581967913906,0.08074534161490683
2020-11-01,1449,2021-12-01,1125,395,-2.6682254333829007,0.06487454108108007,97,23.263449467595354,0.06694271911663216
2020-11-01,1449,2022-01-01,1125,426,-2.0658524723726743,0.11246035089416487,145,33.40753952706608,0.10006901311249138
2020-11-01,1449,2022-02-01,1125,457,-1.7390833930748117,0.1494293980709774,241,46.32762419850089,0.1663216011042098
2020-11-01,1449,2022-03-01,1125,485,-2.512533399707869,0.07498419958823177,96,15.31617921238081,0.06625258799171843
2020-11-01,1449,2022-04-01,1125,516,-3.4679882280845966,0.030236916243319225,46,7.604728159631469,0.031746031746031744
2020-11-01,1449,2022-05-01,1125,546,-3.4073494523630528,0.03206656402331306,32,4.39699802248484,0.022084195997239476
2020-11-01,1449,2022-06-01,1125,577,-3.2178972305122517,0.03849774543152312,52,6.434794711457613,0.035886818495514144
2020-11-01,1449,2022-07-01,1125,607,-3.839350928083438,0.021054721156182277,27,2.0712749506742827,0.018633540372670808
2020-11-01,1449,2022-08-01,1125,638,-4.272062037744002,0.013760975255023691,23,2.2425187920624206,0.015873015873015872
2020-11-01,1449,2022-09-01,1125,669,-3.4821640751985674,0.029823999555444253,52,4.105990005229781,0.035886818495514144
2020-11-01,1449,2022-10-01,1125,699,-2.6305937719165375,0.06719522338325079,110,7.764538031476907,0.0759144237405107
2020-11-01,1449,2022-11-01,1125,730,-2.7731400021617767,0.05879301614599872,78,4.280909257152801,0.053830227743271224
2020-11-01,1449,2022-12-01,1125,760,-2.9923817388891174,0.04777122982748409,73,3.8887019403772065,0.05037957211870255
2020-11-01,1449,2023-01-01,1125,791,-2.390008777878891,0.08393775694458691,107,3.910626206512538,0.0738440303657695
2020-11-01,1449,2023-02-01,1125,822,-2.0632396985810284,0.11272140391948504,163,7.980530472661433,0.11249137336093858
2020-11-01,1449,2023-03-01,1125,850,-2.8366897052140856,0.05537343545782463,72,2.6659715998780618,0.049689440993788817
2020-11-01,1449,2023-04-01,1125,881,-3.792144533590813,0.02205003037262618,38,1.0822992462016383,0.026224982746721876
2020-11-01,1449,2023-05-01,1125,911,-3.73150575786927,0.023396238129845925,36,0.9293314845040617,0.024844720496894408
2020-11-01,1449,2023-06-01,1125,942,-3.542053536018469,0.028139074921805354,33,0.8491302784863156,0.022774327122153208
2020-11-01,1449,2023-07-01,1125,972,-4.163507233589655,0.015314725827717795,28,0.6280020031593109,0.01932367149758454
2020-11-01,1449,2023-08-01,1125,1003,-4.596218343250219,0.009989130769737816,15,0.30623746647962286,0.010351966873706004
2020-11-01,1449,2023-09-01,1125,1034,-3.8063203807047845,0.02174640710164725,29,0.38635669689202945,0.020013802622498276
